0.000000000000000000e+00,1.081428527832031250e+00
1.000000000000000000e+00,7.978606224060058594e-02
1.000000000000000000e+00,6.382513046264648438e-02
0.000000000000000000e+00,6.681704521179199219e-02
0.000000000000000000e+00,6.681871414184570312e-02
1.000000000000000000e+00,5.883955955505371094e-02
1.000000000000000000e+00,7.180738449096679688e-02
0.000000000000000000e+00,7.380270957946777344e-02
0.000000000000000000e+00,8.177852630615234375e-02
0.000000000000000000e+00,6.781816482543945312e-02
1.000000000000000000e+00,6.183409690856933594e-02
0.000000000000000000e+00,5.884265899658203125e-02
1.000000000000000000e+00,7.479596138000488281e-02
0.000000000000000000e+00,6.981277465820312500e-02
1.000000000000000000e+00,6.981301307678222656e-02
1.000000000000000000e+00,6.083703041076660156e-02
1.000000000000000000e+00,6.183433532714843750e-02
0.000000000000000000e+00,6.981277465820312500e-02
0.000000000000000000e+00,7.180714607238769531e-02
1.000000000000000000e+00,6.083726882934570312e-02
0.000000000000000000e+00,6.680512428283691406e-02
0.000000000000000000e+00,6.781888008117675781e-02
1.000000000000000000e+00,6.781840324401855469e-02
0.000000000000000000e+00,7.180809974670410156e-02
1.000000000000000000e+00,7.180690765380859375e-02
1.000000000000000000e+00,6.482625007629394531e-02
1.000000000000000000e+00,6.382584571838378906e-02
1.000000000000000000e+00,6.283283233642578125e-02
1.000000000000000000e+00,6.881189346313476562e-02
0.000000000000000000e+00,5.884242057800292969e-02
0.000000000000000000e+00,6.684994697570800781e-02
0.000000000000000000e+00,7.280516624450683594e-02
1.000000000000000000e+00,7.383799552917480469e-02
1.000000000000000000e+00,6.582474708557128906e-02
0.000000000000000000e+00,6.981301307678222656e-02
1.000000000000000000e+00,6.884050369262695312e-02
1.000000000000000000e+00,6.585645675659179688e-02
0.000000000000000000e+00,5.987405776977539062e-02
1.000000000000000000e+00,6.785106658935546875e-02
1.000000000000000000e+00,5.887675285339355469e-02
0.000000000000000000e+00,6.881642341613769531e-02
1.000000000000000000e+00,6.585621833801269531e-02
0.000000000000000000e+00,7.183861732482910156e-02
1.000000000000000000e+00,5.979728698730468750e-02
1.000000000000000000e+00,6.183552742004394531e-02
1.000000000000000000e+00,6.981277465820312500e-02
1.000000000000000000e+00,6.382703781127929688e-02
1.000000000000000000e+00,6.781315803527832031e-02
0.000000000000000000e+00,6.981229782104492188e-02
1.000000000000000000e+00,6.582355499267578125e-02
0.000000000000000000e+00,6.881618499755859375e-02
1.000000000000000000e+00,7.085251808166503906e-02
1.000000000000000000e+00,6.179022789001464844e-02
1.000000000000000000e+00,6.287407875061035156e-02
0.000000000000000000e+00,7.085323333740234375e-02
0.000000000000000000e+00,6.383061408996582031e-02
1.000000000000000000e+00,6.183457374572753906e-02
1.000000000000000000e+00,6.482601165771484375e-02
1.000000000000000000e+00,6.678843498229980469e-02
0.000000000000000000e+00,6.581687927246093750e-02
1.000000000000000000e+00,5.481624603271484375e-02
0.000000000000000000e+00,7.184243202209472656e-02
0.000000000000000000e+00,6.482553482055664062e-02
0.000000000000000000e+00,6.482338905334472656e-02
0.000000000000000000e+00,6.781291961669921875e-02
0.000000000000000000e+00,7.080101966857910156e-02
1.000000000000000000e+00,6.977605819702148438e-02
1.000000000000000000e+00,1.306462287902832031e-01
1.000000000000000000e+00,1.316497325897216797e-01
1.000000000000000000e+00,1.247117519378662109e-01
1.000000000000000000e+00,1.246664524078369141e-01
0.000000000000000000e+00,1.446173191070556641e-01
1.000000000000000000e+00,1.236684322357177734e-01
0.000000000000000000e+00,1.256573200225830078e-01
0.000000000000000000e+00,1.216733455657958984e-01
0.000000000000000000e+00,1.346383094787597656e-01
0.000000000000000000e+00,1.256620883941650391e-01
1.000000000000000000e+00,1.266610622406005859e-01
1.000000000000000000e+00,1.286559104919433594e-01
0.000000000000000000e+00,1.236693859100341797e-01
0.000000000000000000e+00,1.266596317291259766e-01
0.000000000000000000e+00,1.226706504821777344e-01
1.000000000000000000e+00,1.206738948822021484e-01
1.000000000000000000e+00,1.216733455657958984e-01
1.000000000000000000e+00,1.117007732391357422e-01
1.000000000000000000e+00,1.226704120635986328e-01
1.000000000000000000e+00,1.116998195648193359e-01
0.000000000000000000e+00,1.126987934112548828e-01
0.000000000000000000e+00,1.117014884948730469e-01
1.000000000000000000e+00,1.186819076538085938e-01
1.000000000000000000e+00,1.166875362396240234e-01
0.000000000000000000e+00,1.156873703002929688e-01
1.000000000000000000e+00,1.206753253936767578e-01
1.000000000000000000e+00,1.077103614807128906e-01
1.000000000000000000e+00,1.047165393829345703e-01
0.000000000000000000e+00,1.097073554992675781e-01
1.000000000000000000e+00,1.107029914855957031e-01
0.000000000000000000e+00,1.176793575286865234e-01
1.000000000000000000e+00,1.107032299041748047e-01
1.000000000000000000e+00,1.136958599090576172e-01
1.000000000000000000e+00,1.196763515472412109e-01
1.000000000000000000e+00,1.176819801330566406e-01
0.000000000000000000e+00,1.077110767364501953e-01
0.000000000000000000e+00,1.166870594024658203e-01
1.000000000000000000e+00,1.156892776489257812e-01
1.000000000000000000e+00,1.316466331481933594e-01
1.000000000000000000e+00,1.027121543884277344e-01
1.000000000000000000e+00,1.047191619873046875e-01
1.000000000000000000e+00,1.136946678161621094e-01
0.000000000000000000e+00,1.087081432342529297e-01
0.000000000000000000e+00,1.087021827697753906e-01
0.000000000000000000e+00,1.146812438964843750e-01
1.000000000000000000e+00,1.126971244812011719e-01
0.000000000000000000e+00,1.077113151550292969e-01
0.000000000000000000e+00,1.077127456665039062e-01
0.000000000000000000e+00,1.097056865692138672e-01
1.000000000000000000e+00,1.136925220489501953e-01
0.000000000000000000e+00,1.176841259002685547e-01
1.000000000000000000e+00,1.007313728332519531e-01
1.000000000000000000e+00,1.146922111511230469e-01
1.000000000000000000e+00,1.186800003051757812e-01
0.000000000000000000e+00,1.166887283325195312e-01
1.000000000000000000e+00,1.266610622406005859e-01
0.000000000000000000e+00,1.276555061340332031e-01
1.000000000000000000e+00,1.366348266601562500e-01
0.000000000000000000e+00,1.196794509887695312e-01
1.000000000000000000e+00,1.116995811462402344e-01
0.000000000000000000e+00,1.256618499755859375e-01
0.000000000000000000e+00,1.107032299041748047e-01
0.000000000000000000e+00,1.166865825653076172e-01
0.000000000000000000e+00,1.146919727325439453e-01
1.000000000000000000e+00,1.097064018249511719e-01
0.000000000000000000e+00,1.296520233154296875e-01
0.000000000000000000e+00,1.226704120635986328e-01
0.000000000000000000e+00,1.057174205780029297e-01
1.000000000000000000e+00,1.097118854522705078e-01
0.000000000000000000e+00,1.136949062347412109e-01
1.000000000000000000e+00,1.176850795745849609e-01
1.000000000000000000e+00,1.196792125701904297e-01
1.000000000000000000e+00,1.226716041564941406e-01
1.000000000000000000e+00,1.146924495697021484e-01
0.000000000000000000e+00,1.196782588958740234e-01
1.000000000000000000e+00,1.136949062347412109e-01
1.000000000000000000e+00,1.107037067413330078e-01
0.000000000000000000e+00,1.127002239227294922e-01
0.000000000000000000e+00,1.097073554992675781e-01
0.000000000000000000e+00,1.286439895629882812e-01
1.000000000000000000e+00,1.156919002532958984e-01
1.000000000000000000e+00,1.037211418151855469e-01
1.000000000000000000e+00,1.077120304107666016e-01
0.000000000000000000e+00,1.156866550445556641e-01
0.000000000000000000e+00,1.156890392303466797e-01
0.000000000000000000e+00,1.097040176391601562e-01
1.000000000000000000e+00,1.126976013183593750e-01
0.000000000000000000e+00,1.117000579833984375e-01
1.000000000000000000e+00,1.186833381652832031e-01
1.000000000000000000e+00,1.116995811462402344e-01
0.000000000000000000e+00,1.087067127227783203e-01
0.000000000000000000e+00,1.117017269134521484e-01
1.000000000000000000e+00,1.196784973144531250e-01
1.000000000000000000e+00,1.216721534729003906e-01
0.000000000000000000e+00,1.057171821594238281e-01
1.000000000000000000e+00,1.087069511413574219e-01
1.000000000000000000e+00,1.107029914855957031e-01
1.000000000000000000e+00,1.216757297515869141e-01
0.000000000000000000e+00,1.146912574768066406e-01
0.000000000000000000e+00,1.107020378112792969e-01
1.000000000000000000e+00,1.007273197174072266e-01
1.000000000000000000e+00,1.176829338073730469e-01
0.000000000000000000e+00,1.117000579833984375e-01
1.000000000000000000e+00,1.077105998992919922e-01
0.000000000000000000e+00,1.156888008117675781e-01
1.000000000000000000e+00,1.107001304626464844e-01
1.000000000000000000e+00,1.116969585418701172e-01
0.000000000000000000e+00,1.236636638641357422e-01
0.000000000000000000e+00,1.256608963012695312e-01
1.000000000000000000e+00,1.047196388244628906e-01
0.000000000000000000e+00,9.673929214477539062e-02
1.000000000000000000e+00,1.196794509887695312e-01
1.000000000000000000e+00,1.027233600616455078e-01
0.000000000000000000e+00,1.196787357330322266e-01
1.000000000000000000e+00,1.097033023834228516e-01
1.000000000000000000e+00,1.136956214904785156e-01
0.000000000000000000e+00,1.077120304107666016e-01
0.000000000000000000e+00,1.037230491638183594e-01
0.000000000000000000e+00,1.116998195648193359e-01
0.000000000000000000e+00,1.067159175872802734e-01
0.000000000000000000e+00,1.077115535736083984e-01
1.000000000000000000e+00,1.067113876342773438e-01
1.000000000000000000e+00,1.156871318817138672e-01
1.000000000000000000e+00,1.286549568176269531e-01
1.000000000000000000e+00,1.146926879882812500e-01
0.000000000000000000e+00,1.196780204772949219e-01
0.000000000000000000e+00,1.196794509887695312e-01
0.000000000000000000e+00,1.306488513946533203e-01
1.000000000000000000e+00,1.216731071472167969e-01
1.000000000000000000e+00,1.216742992401123047e-01
1.000000000000000000e+00,9.574413299560546875e-02
0.000000000000000000e+00,1.027235984802246094e-01
0.000000000000000000e+00,9.873604774475097656e-02
1.000000000000000000e+00,1.186807155609130859e-01
1.000000000000000000e+00,1.056957244873046875e-01
1.000000000000000000e+00,1.107017993927001953e-01
1.000000000000000000e+00,1.087064743041992188e-01
0.000000000000000000e+00,1.047198772430419922e-01
0.000000000000000000e+00,1.146926879882812500e-01
0.000000000000000000e+00,1.097040176391601562e-01
0.000000000000000000e+00,1.037149429321289062e-01
0.000000000000000000e+00,9.473967552185058594e-02
1.000000000000000000e+00,1.146953105926513672e-01
0.000000000000000000e+00,1.166887283325195312e-01
1.000000000000000000e+00,1.087074279785156250e-01
0.000000000000000000e+00,1.196789741516113281e-01
1.000000000000000000e+00,1.186807155609130859e-01
0.000000000000000000e+00,1.017267704010009766e-01
1.000000000000000000e+00,1.097061634063720703e-01
1.000000000000000000e+00,1.296520233154296875e-01
0.000000000000000000e+00,1.236691474914550781e-01
0.000000000000000000e+00,1.206731796264648438e-01
1.000000000000000000e+00,1.226689815521240234e-01
0.000000000000000000e+00,1.286554336547851562e-01
0.000000000000000000e+00,1.366353034973144531e-01
0.000000000000000000e+00,1.266548633575439453e-01
0.000000000000000000e+00,1.226723194122314453e-01
1.000000000000000000e+00,1.067156791687011719e-01
1.000000000000000000e+00,1.306476593017578125e-01
1.000000000000000000e+00,1.186816692352294922e-01
1.000000000000000000e+00,1.007299423217773438e-01
0.000000000000000000e+00,1.097066402435302734e-01
1.000000000000000000e+00,1.196727752685546875e-01
0.000000000000000000e+00,1.236684322357177734e-01
0.000000000000000000e+00,1.047074794769287109e-01
1.000000000000000000e+00,1.196804046630859375e-01
1.000000000000000000e+00,1.136937141418457031e-01
0.000000000000000000e+00,1.226716041564941406e-01
0.000000000000000000e+00,1.186823844909667969e-01
0.000000000000000000e+00,1.107029914855957031e-01
0.000000000000000000e+00,1.276586055755615234e-01
1.000000000000000000e+00,1.166865825653076172e-01
1.000000000000000000e+00,1.107034683227539062e-01
1.000000000000000000e+00,1.116955280303955078e-01
0.000000000000000000e+00,1.107003688812255859e-01
1.000000000000000000e+00,1.097052097320556641e-01
0.000000000000000000e+00,1.186833381652832031e-01
0.000000000000000000e+00,1.156866550445556641e-01
1.000000000000000000e+00,1.067130565643310547e-01
0.000000000000000000e+00,1.087100505828857422e-01
1.000000000000000000e+00,1.116998195648193359e-01
1.000000000000000000e+00,1.186826229095458984e-01
1.000000000000000000e+00,1.097052097320556641e-01
0.000000000000000000e+00,1.276586055755615234e-01
